sense,sentence,centroid_cs
note.v.01,"In this connection , it has been observed that the increasing number of Irish Catholics , priests and laity , in England , while certainly seen as good for Catholicism , is nevertheless a source of embarrassment for some of the more nationalistic English Catholics , especially when these Irishmen offer to remind their Christian brethren of this good .",0.7784240222116372
note.v.01,"`` You and I have fallen out of literature into politics '' , Moreland observed .",0.8316072529229352
note.v.01,"And if it was not an individual who was in the dock , why was the Trial , as we shall observe later , all but scuttled in the attempt to prove Eichmann a `` fiend '' ?",0.7394782832039212
note.v.01,A Confederate observed that the Yankees were : `` thicker than lise on a hen and a dam site ornraier '' .,0.8152639302712594
note.v.01,"A fourteen year old girl from the Middle West observed wryly that , in her community , religion inconveniently interfered with religious activities - at least with the peripheral activities that many middle class Jews now regard as religious .",0.8539545249720897
note.v.01,"`` People automatically assume that I 'm in college '' , a nineteen year old machinist observed irritably .",0.8090293079812939
note.v.01,"`` As long as I 'm home , I 'll never grow up '' , a nineteen year old boy observed sadly .",0.8091521245947847
note.v.01,It was observed in the introductory chapter that metropolitan life had split into two trends - expanding interdependence on an impersonal basis and growing exclusiveness in local communal groupings .,0.8255319799852999
note.v.01,"Another , more interesting explanation , is hinted at by Watson when he observes on several occasions that Holmes would have made a magnificent criminal .",0.7721746528109068
note.v.01,"`` You owe it to Penny to give her a chance to explain that she was defending you , really '' , he observed mildly .",0.79834637427863
note.v.01,"Touring Africa , the new U. S. assistant secretary of state observed `` Africa should be for the Africans '' and the British promptly denounced him .",0.7877015792784091
note.v.01,"In the past 10 years , Sponsor observes , these trends have become apparent :",0.7585400954333082
note.v.01,"Willard Thorp , in his new book American Writing in the Twentieth Century , observes , quite validly it seems :",0.8182883768179735
note.v.01,"We observe first that no line , l , can meet its image except at one of its intersections with Q .",0.7743150912017914
note.v.01,We now observe that the case in which \ g is a * * f curve on a quadric is impossible if the complex of singular lines consists exclusively of the lines which meet \ g .,0.7873936174660281
note.v.01,"Continuing with the case in which \ g is a * * f curve on a quadric Q , we first observe that the second regulus of Q consists precisely of the lines which join the two free intersections of \ g and the planes through any one of the multiple secants .",0.767674969357333
note.v.03,And it was interesting to observe that B.B.C. . 's television film on Christmas Eve was The Bells of St. Mary's .,0.7572226601145953
note.v.03,"Skeptics may deny the more startling phenomena of dreams as things they have never personally observed , but failure to wonder at their basic mystery is outright avoidance of routine evidence .",0.7691343134344145
note.v.03,"Thus , if we are to observe American folklore in the twentieth century , we will do well to establish the relationships between folklore , nationalism and imperialism at the outset .",0.8342793890616357
note.v.03,"Rachel , observing , would say , `` He has to rediscover his own capacity .",0.7229634661948006
note.v.03,"He observed the Florentine vase in the hall , the Renoir painting in the library , as well as the long shelves of well-bound volumes ; the pattern of the Oriental rug , the delicate cut-glass chandelier .",0.7928975591038203
note.v.03,"What I have observed time and time again is a process of integration , integration that begins as abstract design and gradually takes on recognizable form ; color patterns that are made to weave throughout the whole composition ; and that over all , amazing control of large washes which is the Mason stylemark .",0.7758808585335424
note.v.03,So he keeps the veteran in until he can observe the effects of treatment or surgery .,0.8119698214857943
note.v.03,"But while she is able to tell her retarded family about the new world she has seen open before her , Ronnie has not been able to observe her progress , and instead of appearing at a family party to be looked over like a new bull , he sends Beatie a letter of dismissal .",0.815443471246837
note.v.03,"`` By observing the conductor '' , he says with a twinkle in his eyes , `` I learned how not to conduct '' .",0.7927362341953982
note.v.03,"In a kind of shock , the ladies and gentlemen of the committee bent to observe the incredibly copied and brilliantly executed Last Supper on the head of a screw .",0.8211070934711271
note.v.03,"`` You 'd be the one to say '' , he observed , and she found herself liking his approval none too well , but she could not defend herself and say that her actions were `` different '' , since all actions had their own laws .",0.7059984166290394
detect.v.01,The same thing is also evidenced by the extreme `` culture Protestantism '' so often observed to characterize the preaching and teaching of the American churches .,0.7288756918487401
detect.v.01,"Of the remaining planets , only Mars and Saturn have been observed as radio sources , and not very much information is available .",0.8039387935158413
detect.v.01,"Mars has been observed twice at about 3 - cm wave length , and the intensity of the observed radiation is in reasonable agreement with the thermal radiation which might be predicted on the basis of the known temperature of Mars .",0.7680246195482637
detect.v.01,"In spite of this , the very large radio reflectors and improved amplifying techniques which are now becoming available should make it possible to observe the radio emission of most of the planets in a few years .",0.7839679321896613
detect.v.01,"Steady radiation which was presumably of thermal origin was observed from Venus at 3.15 and 9.4 cm , and from Mars and Jupiter at 3.15 cm in 1956 ( Mayer , McCullough , and Sloanaker , 1958 a , b , c ) , and from Saturn at 3.75 cm in 1957 ( Drake and Ewen , 1958 ) .",0.8559778546664295
detect.v.01,"In the relatively short time since these early observations , Venus has been observed at additional wave lengths in the range from 0.8 to 10.2 cm , and Jupiter has been observed over the wave-length range from 3.03 to 68 cm .",0.8081332746038247
detect.v.01,"In the relatively short time since these early observations , Venus has been observed at additional wave lengths in the range from 0.8 to 10.2 cm , and Jupiter has been observed over the wave-length range from 3.03 to 68 cm .",0.8081332746038247
detect.v.01,The maximum angular diameter of any planetary disk as observed from the earth is about 1 minute of arc .,0.7284453897106377
detect.v.01,"It should be possible , however , to put useful limits on the diameters of the radio sources by observing with large reflectors or with interferometers .",0.7568336642945065
detect.v.01,"The constant temperature contours are much smoother than those observed at 4.3 mm by Coates ( 1959 a ) , and apparently the emission at 8 mm is not nearly so sensitive to differences in surface features .",0.829720178091296
detect.v.01,"In the gas phase , with * * f of * * f and * * f of * * f , quantum yields of the order of * * f have been observed at 85 ` .",0.8660811655269138
detect.v.01,"The fraction of exchange was determined as the ratio of the counts / minute observed in the carbon tetrachloride to the counts / minute calculated for the carbon tetrachloride fractions for equilibrium distribution of the activity between the chlorine and carbon tetrachloride , empirically determined correction being made for the difference in counting efficiency of * * f in * * f and * * f .",0.8090713037763971
detect.v.01,The reaction rates observed at 200 ` ranged from * * f of the chlorine exchanged per hour to 0.7 exchanged per hour .,0.8615114359364334
detect.v.01,By comparing reaction cells sealed from the same manifold temperature dependency corresponding to activation energies ranging from 11 to 18 * * f was observed while dependence on the first power of the light intensity seemed to be indicated in most cases .,0.8628910135258914
detect.v.01,"Exchange was also observed in these cells , which had chlorine present at * * f .",0.8280615398633754
detect.v.01,The last column shows the rate of exchange that would have been observed at a relative intensity of 4 ( 14.7 cm. distance ) calculated on the assumptions that the incident light intensity is inversely proportional to the square of the distance of the lamp from the cell and that the rate is directly proportional to the incident light intensity .,0.8760956530498215
detect.v.01,"In the Sacramento valley in California , for instance , it has been observed that there was not one day 's difference between the emergence of the andrenas and the opening of the willow catkins .",0.8255061226778129
detect.v.01,"There is some reason to think that thyroglobulin synthesis may proceed independently of iodination , for in certain transplantable tumours of the rat thyroid containing essentially no iodinated thyroglobulin , a protein that appears to be thyroglobulin has been observed in ultracentrifuge experiments ( Wolff , Robbins and Rall , 1959 ) .",0.8511780285995811
detect.v.01,"At times , clumps of 10 to 15 closely packed nuclei were also observed .",0.848433472068596
detect.v.01,"Furthermore , conditioned reactions are fundamentally altered when the hypothalamic sympathetic reactivity is augmented beyond a critical level , and several types of behavioral changes probably related to the degree of central autonomic `` tuning '' are observed .",0.846928278021983
detect.v.01,"In view of the important role which emotional disturbances play in the genesis of neurotic and psychotic disorders and the parallelism observed between autonomic states and psychological behavior in several instances , it is further suggested that a hypothalamic imbalance may play an important role in initiating mental changes .",0.8031963607505467
detect.v.01,"We have just observed that we can write * * f where D is diagonalizable and N is nilpotent , and where D and N not only commute but are polynomials in T .",0.7548621298236233
detect.v.01,"I have observed that being up on a horse changes the whole character of a man , and when a very small man is up on a saddle , he 'd like as not prefer to eat his meals there .",0.6412869101278078
detect.v.01,"Fourteen of the sculptures you took posses properties of a most curious and terrifying nature , as you will observe when your limbs begin to wither and your hair falls out in patches .",0.7017276766523617
detect.v.01,"It is true , that nothing has been found comparable with electricity by communication ; but the phenomena observed had such a degree of analogy to those depending on electrical distribution that one could not find the slightest difference .",0.8011414147798884
detect.v.01,"Observing their distressing condition , Colonel Snelling allowed these half starved immigrants to settle on the military reservation .",0.6331201570142596
detect.v.01,"Japanese fishermen have sometimes observed that sardines hauled up in their nets during a tsunami have enormously swollen stomachs ; the fish have swallowed vast numbers of bottom living diatoms , raised to the surface by the disturbance .",0.7678236185686369
detect.v.01,"The reader , observing this process , might ask `` why not be different '' ? and find in the answer a license to be a variant of the human species .",0.6738896632015936
detect.v.01,Here we may observe that at least one modern philosophy of history is built on the assumption that ideas are the primary objectives of the historian 's research .,0.6667456802241184
detect.v.01,"Success in observing these spectral lines has so far , apparently , been confined to the laboratory ; extraterrestrial observations have yet to be reported .",0.7431825738713588
detect.v.01,"It has also been observed , in helium 2 , , that large discrepancies can exist between surface vapor pressures and those pressures measured by a vapor pressure thermometer .",0.8131884342688855
detect.v.01,"A set of tables containing spectral intensities for 39000 lines of 70 elements , as observed in a copper matrix in a d-c arc , was completed and published .",0.8479713195294045
detect.v.01,"The parent was asked to describe the child 's typical behavior in certain standard situations in which there was an opportunity to observe tendencies toward perfectionism in demands upon self and others , irrational conformity to rules , orderliness , punctuality , and need for certainty .",0.7834914961917862
detect.v.01,Writers of ads must get their inspiration from the attitude of `` modern '' parents they have observed .,0.743192022968832
detect.v.01,"The `` places '' could be anywhere , the idiosyncrasies and foibles observed there could be anybody 's , and the laugh is on us all .",0.6437670061352865
detect.v.01,Hirsch says that he has given the role certain qualities he has observed in the city toughs of the real world .,0.7469445801496397
detect.v.01,"If anyone thought of the John Harvey , it was to observe that she was straddled by a pair of ships heavily laden with high explosive and if they were hit the John Harvey would likely be blown up with her own ammo and whatever else it was that she carried .",0.6660421519437328
detect.v.01,in the reproductive area it could be readily observed that all felt freer to discuss things than students had previously in `` mixed '' marital status sections .,0.7751520461715937
