sense,sentence,centroid_cs
roll.v.01,"This used to be part of every child 's bag of tricks , but few children can do it today ; some are actually incapable of rolling forward and are completely confused when not sitting or standing upright .",0.7649169647173011
roll.v.01,"Then during washing , the greasy soil rolls back at the edges so that emulsified droplets can disengage themselves from the sorbed oil mass , with the aid of mechanical action , and enter the aqueous phase .",0.7458454359955993
roll.v.01,"At the slope 's base coils of concertina stretched out of eye range like a wild tangle of children 's hoops , stopped simultaneously , weirdly poised as if awaiting the magic of the child 's touch to start them all rolling again .",0.741871154639472
roll.v.01,Below the moon splashed world rolled away to insurmountable white peaks ; above him the deep blue sky glittered with stars .,0.7482901771813875
roll.v.01,"Dice rolled , prostitutes plied their trade , thieves stole , murderers stabbed , and the ungodly blasphemed .",0.5885048705538153
roll.v.01,"The chevaux de frise , those sharp stakes and barriers around the fort at the Battery , pointed to a conflict between the town and sea power rolling in glassy swells as the tide came in .",0.7118493814408563
roll.v.01,She was still laughing when I grabbed her and started rolling her on the bed .,0.7113315230040842
roll.v.01,I think his name stopped the snoring but he did n't move except to roll a little when I shoved him .,0.7391600951310683
roll.v.01,"He quickly fixed that , rolling back the shades on some of the skylights and adjusting screens on the others .",0.7558732873452931
roll.v.01,"But he was looking forward to snow - seeing for himself that each tiny crystal of the water of life was a unique individual , as he had read - walking barefoot , rolling in it .",0.7317314480245187
roll.v.01,He rolled toward her and took her in his arms .,0.715381413298452
roll.v.01,Dip in melted butter and roll in flour .,0.6456938710054048
roll.v.01,"She hesitated , she hopped , she roll and rocked , skipped and jumped , but in some two weeks she started to pace , From that time to this she has shown steady improvement and now looks like one of the classiest things on the grounds .",0.6724444487723484
roll.v.01,"He dumped it into the back and made sure it would n't roll out , then returned to the porch and closed the front door , making sure it was unlocked .",0.7275728129974534
roll.v.01,Then he got on his knees and rolled Roberts ' body toward the edge .,0.8065299229073845
roll.v.01,The facsiport rolled open on the landscape .,0.7731951230786309
roll.v.01,"mike rolled to Susan , grasped her around the knees , dragging her off her feet .",0.6848493786712083
