sense,sentence,centroid_cs
sale.n.02,"Many companies have upgraded their sales manpower and tested new selling , distribution , and promotion techniques to gain a bigger competitive edge .",0.9068465128250194
sale.n.02,"Proper follow-through requires training your own sales organization , and your distributor organizations , not only in the techniques but also in good customer relations .",0.9126655119371245
sale.n.02,"As mass dealer and distributor organizations grow in size , there is every reason to expect them to try to share in the manufacturer 's as well as the distributor 's profits - which is , in effect , what the sale of private brands tends to do .",0.7268272802281616
sale.n.02,Have you studied the caliber and sales approaches of your sales force in relation to requirements for effective marketing ?,0.8798335881859269
sale.n.02,`` Selective selling '' - concentrating sales on the larger accounts - has been used effectively by some manufacturers .,0.8388548151520103
sale.n.02,Will you be out in the market place with some of these sales building new products ?,0.7985976151014691
sale.n.02,"Are there regular communications from the field , or meetings of sales and marketing personnel with R + D people ?",0.9196647139364065
sale.n.02,"Are there individuals in your organization who can shepherd a new product through to commercialization ; who can develop reliable estimates of sales volume , production , and distribution costs ; and translate the whole into profit and loss and balance sheet figures which management can act on with some assurance ?",0.8924437716456685
sale.n.02,"While many companies have done fine work in developing sales personnel , much of it has been product rather than sales training .",0.887817971506509
sale.n.02,"While many companies have done fine work in developing sales personnel , much of it has been product rather than sales training .",0.887817971506509
sale.n.02,Have you estimated your sales manpower needs for the future ( both quantitatively and qualitatively ) ?,0.9231006059691729
sale.n.02,"With the growing complexity of markets and intensity of competition , sales management , whether at the district , region or headquarters level , is a tough job today - and it will be tougher in the future .",0.9126329158126801
sale.n.02,Does your company have a program for selecting and developing sales and marketing management personnel for the longer term ?,0.9034410441877356
sale.n.02,We find too many sales and marketing executives so burdened with detail that they are short-changing planning .,0.9218288278235767
sale.n.02,"What can your sales and purchasing departments do to curtail orders , shipments , and receipts during vacation shutdown periods ?",0.8820180474648329
sale.n.02,The Conference called for a vigorous campaign against the open or secret sale of contraceptives .,0.6527538990551548
sale.n.02,Deductible losses on sales or exchanges of property are allowable in determining your Adjusted Gross Income .,0.7989219942356134
sale.n.02,For example : a sales presentation can be analyzed and evaluated through roleplaying .,0.8525704043570073
sale.n.01,"The bond issue will go to the state courts for a friendly test suit to test the validity of the act , and then the sales will begin and contracts let for repair work on some of Georgia 's most heavily traveled highways .",0.823252065025339
sale.n.01,"When he needs money to buy something like , say , the Rolls-Royce he keeps near his vegetable patch , he takes a flyer in the sale of surplus army supplies .",0.6985551363364991
sale.n.01,"And in the last five years , the `` Methodist chapel committee has authorized the demolition or , more often , the sale of 764 chapels '' .",0.7820384861964702
sale.n.01,The property sales assistance program is designed to assist small business concerns that may wish to buy property offered for sale by the Federal Government .,0.7796060656102337
sale.n.01,The property sales assistance program is designed to assist small business concerns that may wish to buy property offered for sale by the Federal Government .,0.7796060656102337
sale.n.01,"Under this program , property sales specialists in the Small Business Administration regional offices help small business concerns to locate Federal property for sale and insure that small firms have the opportunity to bid competitively for surplus personal and real property and certain natural resources , including timber from the national forests .",0.7138105426584591
sale.n.01,SBA works closely with the principal property disposal installations of the Federal Government in reviewing proposed sales programs and identifying those types of property that small business concerns are most likely to be interested in purchasing .,0.8516287385740585
