sense,sentence,centroid_cs
spread.v.01,"The opinion continues here that with a 162 - game schedule , pitching spread thin through a 10 - team league and a most inviting target in Los Angeles ' Wrigley Field Jr. , Mantle just might break the most glamorous record on the books , Babe Ruth 's 60 homers of 1927 .",0.7201644779096831
spread.v.01,Mr. Bates shows us how this mutual education spreads its inevitable havoc .,0.7574714611147855
spread.v.01,"One can apply these facts to Britain in the late eighteenth and nineteenth centuries as she spread her dominion over palm and pine , and they can be applied again to the United States in more recent years .",0.7753936509733301
spread.v.01,It is an understandable paradox that most American history and most American literature is today written from an essentially egocentric and isolationistic point of view at the very time America is spreading her dominion over palm and pine .,0.7751249398836484
spread.v.01,"Measurements at 3.15 cm were obtained on 11 days spread over the interval May 3 to June 19 , 1956 , using the 50 - foot reflector at the U.S. Naval Research Laboratory in Washington .",0.7020579426004038
spread.v.01,"In all cases the activity against * * f cells was spread over a wider area than that with * * f cells , regardless of the type of test ( saline , albumin , indirect Coombs ) used for comparison .",0.7903092513970121
spread.v.01,"Instead of isolating the literal flatness by specifying and circumscribing it , the pasted paper or cloth releases and spreads it , and the artist seems to have nothing left but this undepicted flatness with which to finish as well as start his picture .",0.8002235248812741
spread.v.01,"In spreading the factories even farther , the automobile may not have changed to any great extent the growth pattern of the cities .",0.7752377033151232
spread.v.01,"And then the Amen corner took hold , re-enacting a form of group participation in worship that stemmed from years before the Greek chorus , spreading down through the African forest , overseas to the West Indies , and then here in Alabama .",0.7437902689061966
spread.v.01,"The water was there , so much of it that it spread all through the dead orchard .",0.7661625000804115
spread.v.01,Filling these bunks by the same self unloading wagons used to fill silos spreads cost of the wagons over more time and operations .,0.6287261051904014
spread.v.01,Spread your vacation period over the widest possible span of time or shut the plant down for two weeks .,0.7990275046030862
spread.v.01,Throughout the land their hit-and-run terrorists spread fear of ambush and death .,0.7975230451196154
spread.v.01,The truck dropped them off at the various revetments spread through the jungle .,0.7262285869512441
spread.v.01,"The soldiers themselves cannot stage a successful rebellion , it is assumed : but will their discontent spread to the officer class ?",0.7757810668887887
spread.v.01,"Spread dough with a mixture of 3 tablespoons chili sauce , 1 teaspoon horse-radish and 2 teaspoons mustard .",0.6978923475857722
spread.v.01,Then spread a generous amount of glue on the four pieces and bend them into place on the jig .,0.7551762178617082
spread.v.01,The next step is to remove it and spread glue where it has been marked at the contact points .,0.7924986548994191
spread.v.01,"When the cloth is smooth , apply another coat of resin , spreading it with a paint roller .",0.8132250092321426
spread.v.01,"Most orthodontists require an initial payment to cover the cost of diagnostic materials and construction of the appliances , but usually the remainder of the cost may be spread over a period of months or years .",0.7544051972633256
spread.v.01,But it is more than irony : one of the main reasons why nationalism is no longer a tenable concept is because it has spread throughout the planet .,0.7416147610040686
spread.v.01,Grosse spread his hands .,0.5555308405240924
spread.v.01,"Mike seized a blanket from a pallet in a corner , spread it on the floor and used it to form a bag in which he placed his booty .",0.6958623583440477
spread.v.01,"It entered her body with the ghastly intimacy of an incubus , and its particles , spreading , creeping , crawling , joined themselves into steel bands that constricted her knees so tightly that they ached ; stifled her lungs so that her breath came in harsh gasps ; clutched her throat and sucked up the moisture in her mouth so that her tongue was dry and hard and stuck to the roof of her mouth and her teeth were clenched together in the rigid fixture of her jaws .",0.729540585981365
