sense,sentence,centroid_cs
line.n.01,Warren handed him the metal box and Prevot quietly disappeared down the line .,0.7308297527642961
line.n.01,"Just a month after the Korean War broke out , the 7 th Cavalry was moving into the lines , ready for combat .",0.804017003414729
line.n.01,Only in Europe have our lines remained firm - and there only on the surface .,0.7909157557726264
line.n.01,And ( d ) all action of a physical kind pertinent to the mission is relegated to the line of men on the lower rank .,0.7803572446244702
line.n.01,"In a book review of `` The Soviet Cultural Offensive '' , he says , `` Long before the State Department organized its bureaucracy into an East-West Contacts Staff in order to wage a cultural counter-offensive within Soviet borders , the sharp cutting-edge of American culture had carved its mark across the Russian steppes , as when the enterprising promoters of ' Porgy and Bess ' overrode the State Department to carry the contemporary ' cultural warfare ' behind the enemy lines .",0.7408327768709384
line.n.01,The legation was generously set back from the building line ; if the angle of fire were too great the jutting buildings on either side would interfere .,0.8181106336349523
line.n.23,"They had lunch at a sidewalk cafe overlooking the intersection of two broad , busy , unpicturesque streets , and coming home they got lost in the Metro ; it took them over an hour to get back to the station where they should have changed , in order to take the line that went to the Place Redoute .",0.9999999999999998
line.n.06,"Besides the well-known hydrogen line at 21 cm wavelength , the spectra of extraterrestrial radio sources may contain sharp lines characteristic of other atoms , ions , and small molecules .",0.8692188775624855
line.n.06,"Besides the well-known hydrogen line at 21 cm wavelength , the spectra of extraterrestrial radio sources may contain sharp lines characteristic of other atoms , ions , and small molecules .",0.8692188775624855
line.n.06,"The detection and study of such line spectra would add considerably to present information on interstellar gas clouds and , perhaps , planetary atmospheres .",0.8872772834495783
line.n.06,"Among the most likely producers of detectable radio line spectra are the light diatomic hydrides OH and CH ; somewhat less likely sources are the heavier hydrides SH , SiH , and ScH .",0.8658079924943367
line.n.06,"Very small concentrations of these hydrides should be detectable ; in interstellar gas , concentrations as low as * * f molecules / * * f may be sufficient , as compared to the * * f hydrogen atoms * * f required for detection of the 21 - cm line .",0.8472478107498012
line.n.06,"High sensitivity in radio telescopes is achieved by reducing the bandwidth of the receiver ; therefore , only with precise foreknowledge of the line frequencies is an astronomical search for the radio spectra of these molecules feasible .",0.8333179955200076
line.n.06,"Results of this experiment include the frequencies of the two strong spectral lines by which OH may be identified in interstellar gas ; the frequencies are 1665.32 and 1667.36 * * f , with an uncertainty of 0.10 * * f .",0.8185340843176808
line.n.06,"Success in observing these spectral lines has so far , apparently , been confined to the laboratory ; extraterrestrial observations have yet to be reported .",0.8492384918275059
line.n.06,A study of the hydrogen line profiles indicates that a measurement of these profiles can be used to calculate a temperature for the arc plasma that is reliable to about * * f percent .,0.8643352723922149
line.n.06,"A set of tables containing spectral intensities for 39000 lines of 70 elements , as observed in a copper matrix in a d-c arc , was completed and published .",0.8566214334650029
line.n.20,"The Bears added two more in the fifth when McAuliffe dropped a double into the leftfield corner , Paschal doubled down the rightfield line and Cooke singled off Phil Shartzer 's glove .",0.9999999999999998
telephone_line.n.02,He was surprised to find Kayabashi 's secretary on the other end of the line .,0.8714125548040683
telephone_line.n.02,`` You 're a sweetheart - but leave one line open .,0.8588353379687113
telephone_line.n.02,One of the beer runners telephoned O ' Banion - on a line tapped by the detective bureau - and reported the situation .,0.8775702844231422
line.n.18,In the stiff neutral lines of the telephone poles he saw the no-nonsense pen strokes of Aunt Jessica 's letter .,0.8887070710927218
line.n.18,I ducked just as the first strand broke somewhere down the line and came whipping over the sideboards .,0.8613897076637945
line.n.05,There are some sharp and whipping lines and some hilariously funny situations - the best of the latter being a mass impromptu plunge into a nightclub tank where a `` mermaid '' is performing .,0.798125085790543
line.n.05,"At the least , however , one may conclude that Geometric potters sensed a logical order ; their principles of composition stand very close to those which appear in the Homeric epics and the hexameter line .",0.7503893732380872
line.n.05,"There was always a pause here , before the next line .",0.7654185414560062
line.n.05,Booth had delivered his line .,0.7867922759763473
line.n.05,All I want is a picture - with a few lines .,0.8589465694688941
line.n.05,"He took his glass , clinked it against mine , and said , `` Toujours gai , what the hell '' ! borrowing a line from Don Marquis ' Mehitabel .",0.805534655232249
line.n.05,A Michigan soldier wrote his brother : `` I am well at present with the exception I have got the Dyerear and I hope thease few lines find you the same '' .,0.8510297487993489
line.n.05,"Scarcity of paper caused many Southerners to adopt the practice of cross writing , i. e. , after writing from left to right of the page in the usual manner , they gave the sheet a half turn and wrote from end to end across the lines previously written .",0.7934715384744955
line.n.05,"In this final line , we have the key to his nature .",0.8290390510087912
line.n.05,Thus the first lines of one of Charles Wesley 's hymns are as follows .,0.8024205441530466
line.n.05,"In the tune to which this hymn is most often sung , `` Boylston '' , the syllables have and fy , ending their lines , have twice the time any other syllables have .",0.8385549987813439
line.n.04,Let n be a positive integer and let V be the space of all n times continuously differentiable functions f on the real line which satisfy the differential equation * * f where * * f are some fixed constants .,0.46360117907637444
line.n.04,"The potters , in particular , had virtually eschewed freehand drawing , elaborate motifs , and the curving lines of nature , while yet expressing a belief that there was order in the universe .",0.8876581418338944
line.n.04,"Wavy lines , feather like patterns , rosettes of indefinitely floral nature , birds either singly or in stylized rows , animals in solemn frieze bands ( see Plates 11 - 12 ) - all these turned up in the more developed fabrics as preliminary signs that the potters were broadening their gaze .",0.8059171749325075
line.n.04,His face was fuller ; his lips and the usually sharp lines of his jaw had become swollen looking .,0.8171469086204021
line.n.04,He was able to discern the body lines of the Roman women under their robes .,0.7999478289979368
line.n.04,It was a face that had lost its childlike softness and was beginning to fold within its fragile features a harshness that belied the lyric lines of its contours .,0.846381010148902
line.n.04,"The classical lines of the church which Napoleon thought of as a Temple of Glory , dominated all the scene where we sat .",0.8176768729265267
line.n.04,Six red lines etched their way into the gray and vanished .,0.788959828757237
wrinkle.n.01,"`` Not a line , not a wrinkle .",0.9999999999999998
course.n.02,"In the line of operatic trades to cushion the budget , the Dallas Civic Opera will use San Francisco 's new Leni Bauer-Ecsy production of `` Lucia di Lammermoor '' this season , returning the favor next season when San Francisco uses the Dallas `` Don Giovanni '' , designed by Franco Zeffirelli .",0.642788219976511
course.n.02,"The historian can only point out those lines which were major enough to find reflection in our limited evidence , and must hope that future excavations will enrich our understanding .",0.8448125309185074
course.n.02,The first slanting rays of the new day cannot yet dispel all the dark shadows which lie across the Aegean world ; but our evidence grows considerably in variety and shows more unmistakably some of the lines of change .,0.8722847331457584
course.n.02,In these respects the vases of the early eighth century represent a culmination of earlier lines of progress .,0.8643894849236461
course.n.02,"However , first I thoughtfully study my sketch for improvement of color and design along the lines I have described .",0.8098096020576347
course.n.02,"With troops dispersed on fields of battle rather than on the parade ground , it may seem that a certain amount of monitoring is automatically enforced by the lines of communication .",0.7439667396980874
