sense,sentence,centroid_cs
thin.a.02,"The mouth was thin lipped and wide , the long cleft in the upper lip like a slide .",0.7846142810993624
thin.a.02,"He knew the faces of all , hairy or shaven , old or young , fat or thin , suffering or hardened , sad or gay , good or bad .",0.8088977082404053
thin.a.02,"The thin legs twitched convulsively once , then Kate felt the little body stiffening in her arms and heard one strangled sound .",0.8025151170946955
thin.a.02,"It ran , this apocalyptic beast , on two thin legs , and its wings - were they feathered arms ?",0.8343040151283216
thin.a.02,His captain was thin and haggard and his beautiful boots were worn and shabby .,0.8321020833208052
thin.a.02,"The thin gray figures raised a hoarse , cawing cry like the call of a bird flock .",0.7830856254152071
thin.a.02,He sank back on his thin haunches like a weary hound .,0.8328125056907077
thin.a.02,"She grasped the chair arms and brought her thin body upright , like a bird alert for flight .",0.8584602212509858
thin.a.02,Her legs hung down long and thin as she sat on the high stool .,0.8235077629539597
thin.a.02,"She was too young , that was all ; too young and thin and straight .",0.81783593627111
thin.a.02,"It was enough for people to know that at one time he had looked down the street at the fleshy suppleness of a woman he had consumed - watching her become thinner and thinner in the distance , as thin as the seams on her stockings , and still thinner .",0.7347513335272953
thin.a.02,"It was enough for people to know that at one time he had looked down the street at the fleshy suppleness of a woman he had consumed - watching her become thinner and thinner in the distance , as thin as the seams on her stockings , and still thinner .",0.7347513335272953
thin.a.02,"He expected Concetta 's thin hand to reach down to grasp the boy , and her shrill , impetuous voice to sound against the rotundity of his disfigured flesh that was never sure of hearing anything .",0.824780892742724
thin.a.02,He patted Angelo 's thin shoulder paternally .,0.7713895878290645
thin.a.02,"Killpath pulled one thin leg up , clamping his arms around the shinbone to press his knee into an incredibly scrawny gut .",0.8326536147049112
thin.a.01,"After it has been seen , have the child start on a mat on hands and knees ( a thin , inexpensive mat is quite sufficient for anything that does not require falling ) .",0.8588159326462239
thin.a.01,"The pulmonary artery , in addition to supplying the distal portion of the respiratory bronchiole , the alveolar duct , and the alveoli , continues on and directly supplies the thin pleura ( fig. 8 ) .",0.7668730574138474
thin.a.01,"The pleura is extremely thin in type 2 , and septa are absent .",0.7741645650966107
thin.a.01,The valves were normal except for thin yellow plaques on the inferior surface of the mitral leaflets .,0.8136920292731612
thin.a.01,"And all this too shall pass away : it came to him out of some dim corner of memory from a church service when he was a boy - yes , in a white church with a thin spur steeple in the patriarchal Hudson Valley , where a feeling of plenitude was normal in those English Dutch manors with their well-fed squires .",0.8389135150442402
thin.a.01,"It bulks under a veil of thin , new grass , like some embarrassing fact of physicalness , and I think Mrs. Pastern set out the statuary to soften its meaning .",0.8386874638094317
thin.a.01,"And the stiffly regal look of them , she saw grimly , lacked the quaver of age which , thwarting the efforts of her amazing will , ran through her spoken words like a thin ragged string .",0.7799041516777363
thin.a.01,Winston stacked Miss Ada 's thin pink dishes in the sink .,0.8081868256218837
thin.a.01,"He would order her to bring coffee , and would take from his vest pocket a thin black pipe which he would stuff - he would not remove his gloves - and light and smoke .",0.8403652939250403
thin.a.01,"One simple method of measuring the expansion of the heart is to tie a thin rubber tube , filled with mercury , around the heart and record the change in resistance as the tube is stretched .",0.823931218274281
thin.a.01,"Inside the crown , stuffed behind the stained sweatband , could be seen thin , crumpled wads of currency .",0.8183648637464793
thin.a.01,"And the bed that sagged in a certain place where all the weight had been put too many times before and the walls fine and thin for overhearing talk in the next room when Gratt went out for ice , the sound coming through the walls like something on the other side of the curtain , so you knew they heard you when they were quiet and while you lay wondering what they had heard you listened .",0.8050334144208365
thin.a.01,"`` I 'll get an elegant pair of thin soled Italian shoes tomorrow , Carla '' .",0.8338813664238098
