sense,sentence,centroid_cs
debar.v.02,And he will avoid eye-strain in the process .,0.8432179521971219
debar.v.02,Since a national interpretation cannot be avoided it is unfortunate that the elections were not held in a way to maximize party responsibility and the educational effect of mass political participation .,0.7410977742538907
debar.v.02,He further called upon the people of Providence to rebuke the meeting and avoid disgrace .,0.8570304572755683
debar.v.02,"On the morning following the Pratt Hall meeting the editor of the Providence Daily Journal wrote that although the meeting was milder and less extreme than those held in other areas for similar purposes , it could have been avoided completely .",0.7664011050387519
debar.v.02,"Thus , you avoid headaches when an employee wants off for his fourth cousin 's funeral .",0.8258459579700366
debar.v.02,"Also , since the man questioned feels a strong compulsion to answer ( and thereby avoid the consequences of being thought queer ) the question has assumed some measurable properties of a command .",0.8594182015360438
debar.v.02,Avoiding runaway technology can be done only by assuring a humane society ; and for this human beings must be firmly in control of the economics on which our society rests .,0.7910767910561153
debar.v.02,"It could , by avoiding direct intervention , provide a short-of war strategy to meet short-of war infiltration .",0.8115799496242643
debar.v.02,"The provisions are also designed to avoid disruption in State programs already in operation , which might otherwise result from the allotment of funds on the basis of wealth and population alone .",0.8658990860533262
debar.v.02,"On the one hand , the major European nations had to maintain vis-a-vis each other an emphasis upon sovereignty , independence , formal equality - thus insuring for themselves individually an optimal freedom of action to maintain the `` flexibility of alignment '' that the system required and to avoid anything approaching a repetition of the disastrous Napoleonic experience .",0.878193269827768
debar.v.02,"It is one that most try to avoid , as long as they can see an alternative approach to the problem .",0.819138580719819
debar.v.02,"There his vote , along with those of Chairman Howard Smith , the courtly Virginia judge , and the four Republican members , could and often did produce a 6 - 6 deadlock that blocked far-out , Democratic-sponsored welfare legislation ( a tactic often acceptable to the Rayburn-Johnson congressional leadership to avoid embarrassing votes ) .",0.8628540545198551
debar.v.02,Long-range planning of programs and ways to finance them have become musts if the state in the next few years is to avoid crisis-to-crisis government .,0.8982834503244519
debar.v.02,"The Free Democrats ( 12 per cent of the vote ) believe a nuclear war can be avoided by negotiating with the Soviet Union , and more dealings with the Communist bloc .",0.7721034158269111
debar.v.02,He shunned publicity for himself and sought to avoid fame .,0.8211675941629182
debar.v.02,"( To avoid any possible excuse for a dripping parade through your house , it is a good idea to have a telephone extension near the pool as well as a direct outdoor route between the pool and the parking area . )",0.8344239632707479
debar.v.02,Avoid attic placement directly above a bedroom .,0.7760336741529006
debar.v.02,They may then adjust their positions and movements to avoid too much pressure on the urethra and the anterior wall of the vagina ; at least until repeated intercourse has dilated it and pain is no longer a possible threat against the full pleasure of love-making .,0.8368193573635148
debar.v.02,"Author of the Albany Plan of Union , which , had it been adopted , might have avoided the Revolution , he fought the colonists ' front-line battles in London , negotiated the treaty of alliance with France and the peace that ended the war , headed the state government of Pennsylvania , and exercised an important moderating influence at the Federal Convention .",0.8060441701849461
debar.v.02,"To avoid this contradiction it is necessary that C be composite , with the secant of \ g and a curve of order * * f as components .",0.8053045129417752
debar.v.02,A man with insomnia had better avoid bad dreams of that kind if he knew what was good for him .,0.832970752905177
debar.v.02,"That mistake , she thought , had cost her dearly these past few days , and she wanted to avoid falling into any more of the traps that the mountain might set for her .",0.7628277720506174
avoid.v.01,We should like to re-emphasise the importance of stating results solely in terms of international units of TSH activity and of avoiding the re-introduction of biological units .,0.8327915776089618
avoid.v.01,"The inmates were white and from out of town , avoiding local friction .",0.7821510178102616
avoid.v.01,"Sipping their coffee , discussing the weather , the day 's shopping , Fritzie 's commitments at the network ( all of which he would cancel ) , they avoided the radio , the morning TV news show , even the front page of the Santa Luisa Register , resting on the kitchen bar .",0.7301736462508879
avoid.v.01,"They succeeded in eluding the curious at the hotel , but there was no chance of avoiding them at the nightclub .",0.7916336709913528
avoid.v.01,"All through July the Discovery picked her way along the 450 - mile long strait , avoiding ice and rocky islands .",0.7970254857390359
avoid.v.01,"The most primitive feelings are rudimentary value feelings , both positive and negative : a desire to appropriate this or that part of the environment into oneself ; a desire to avoid and repel this or that other part .",0.8313289340278327
avoid.v.01,It was in order to avoid the stuffy routine of middle class life that Holmes became a detective in the first place .,0.8603565402155168
avoid.v.01,"We must avoid the notion , suggested to some people by examples such as those just mentioned , that ideas are `` units '' in some way comparable to coins or counters that can be passed intact from one group of people to another or even , for that matter , from one individual to another .",0.7715070839060238
avoid.v.01,"Some plant-location specialists take these signs to mean St. Louis county does n't want industry , and so they avoid the area , and more jobs are lost .",0.7843552969453559
avoid.v.01,Would he take pains to avoid it ?,0.8374534661689311
avoid.v.01,"We should avoid these congestion points or , putting it another way , keep ars starting and ending on the East side of the river - on the East side .",0.8398419275366628
avoid.v.01,"To avoid suspicion of bigotry , let the hand of vengeance be stayed until the meat-wagon has picked up the twenty-five thousandth corpse ; but let the twenty-five thousand and first butchery be the signal for the arrest of the 50 state highway commissioners .",0.7543483197076206
avoid.v.01,"It would challenge sharply not the cult of the motor car itself but some of its ancillary beliefs and practices - for instance , the doctrine that the fulfillment of life consists in proceeding from hither to yon , not for any advantage to be gained by arrival but merely to avoid the cardinal sin of stasis , or , as it is generally termed , staying put .",0.8706444537167538
avoid.v.01,"Though the reference to race was stricken by the association in 1950 , being an agent of such `` detrimental '' influences still appears as the cardinal sin realtors see themselves committed to avoid .",0.8211242924839919
avoid.v.01,"In the states that have passed laws preventing discrimination in the sale or rental of housing , support by real estate associations for compliance and broadened coverage through additional legislation could help remove the label of `` social reformism '' that most realtors individually seem determined to avoid .",0.8157562113457738
avoid.v.01,"Whereas persons of eighth grade education or less were more apt to avoid or be shocked by nudity , those educated beyond the eighth grade increasingly welcomed and approved nudity in sexual relations .",0.8472895908216035
avoid.v.01,"Finally , avoiding hummocks and seeking low ground , they intercepted the rain squall .",0.7323711309160905
avoid.v.01,"If they avoid the use of the pungent , outlawed four-letter word it is because it is taboo ; it is sacred .",0.8482392509857891
avoid.v.01,"Everything must wait upon this mission , this sentimental duty of a pilgrim whose nature avoided graveyards .",0.744893828980733
avoid.v.03,"Besides , he can hardly avoid musing on the instability of death which , what with exhumations and rehabilitations , seems to match that of life .",0.7839632376284313
avoid.v.03,"In a sense , the showdown promised by Mr. Hammarskjold 's sudden and tragic death has been avoided ; no precedents have been set as yet ; structurally , the U.N. is still fluid , vulnerable to the pressures that its new and enlarged membership are bringing to bear upon it .",0.7413934042906392
avoid.v.03,"There was no place to sit , but Watson walked slowly from the ladder to the window slits and back , stooping slightly to avoid striking his head on the heavy beams .",0.7403652296441979
avoid.v.03,"If you can possibly avoid it , you do n't hand out any extra chances .",0.7783211458149426
avoid.v.03,It is for this reason that Roy avoids selecting subjects that require specific recognition of place for their enjoyment .,0.7547016091331242
avoid.v.03,Do you rigidly distinguish between job - and non job connected health problems and avoid treating the latter ?,0.8325242090804722
avoid.v.03,She was exposing herself to temptation which it is best to avoid where it can consistently be done .,0.8363922349079342
avoid.v.03,Open flame heating or cooking should be avoided .,0.7800112021740523
avoid.v.03,But they deliberately avoided the one subject that had them all curious :,0.7794190223713066
avoid.v.03,"She realized I 'd have to notify the police , but fervently hoped I could avoid mentioning her name .",0.8361451411852908
avoid.v.03,"Called Perennian , to indicate its lasting , good today and tomorrow quality , the collection truly avoids the monotony of identical pieces .",0.78824515557309
avoid.v.03,"Several photographs and charts of galaxies help the non-scientist keep up with the discussion , and the smooth language indicates the contributors were determined to avoid the jargon that seems to work its way into almost every field .",0.8613030119948706
avoid.v.03,Do avoid puncturing or cutting into meats to test them .,0.781558032383387
avoid.v.03,"Since fly cutters are one sided and not balanced , they should be used at the slowest speed available , and fed very slowly to avoid binding .",0.8286206963423166
avoid.v.03,"Fly cutters can fool you into putting your hand too close to the tool , so if you want to avoid nicked fingers , keep your hands well out of the way .",0.8421280822805965
avoid.v.03,"In one now-historic first interview , for example , the transcript ( reproduced from the book , The First Five Minutes ) goes like this : The therapist 's level tone is bland and neutral - he has , for example , avoided stressing `` you '' , which would imply disapproval ; or surprise , which would set the patient apart from other people .",0.8121658404551856
avoid.v.03,"The Constitution of the Southern `` Confederation '' differed from that of the Federal Union only in two important respects : It openly , defiantly , recognized slavery - an institution which the Southerners of 1787 , even though they continued it , found so impossible to reconcile with freedom that they carefully avoided mentioning the word in the Federal Constitution .",0.799980254824525
avoid.v.03,He avoided showing any surprise or annoyance when no one answered him .,0.7745354050862622
